image,tier,backend,execution_providers,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source
006480.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,44,0,True,True,53,1,57.0,0.12475109100341797,67.0,2017.0,nvml
006481.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,25,5,57.0,0.12475109100341797,67.0,2047.0,nvml
006482.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,1,0,False,True,18,6,57.0,0.12475109100341797,67.0,2055.0,nvml
006483.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,50,6,57.0,0.12475109100341797,67.0,1980.0,nvml
006484.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,1,0,True,True,14,5,57.0,0.12475109100341797,67.0,2025.0,nvml
006485.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,2,55.0,0.12475109100341797,67.0,2017.0,nvml
006486.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,50,0,True,True,54,2,55.0,0.12475109100341797,67.0,2047.0,nvml
006487.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,37,4,55.0,0.12475109100341797,67.0,2055.0,nvml
006488.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,9,69,0,True,True,119,11,55.0,0.12475109100341797,67.0,1965.0,nvml
006489.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,93,13,55.0,0.12475109100341797,67.0,2017.0,nvml
006490.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,31,8,58.0,0.12475109100341797,67.0,2010.0,nvml
006491.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,14,6,58.0,0.12475109100341797,67.0,2040.0,nvml
006492.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,2,0,True,True,32,7,58.0,0.12475109100341797,67.0,2055.0,nvml
006493.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,44,8,58.0,0.12475109100341797,67.0,1980.0,nvml
006494.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,75,10,58.0,0.12475109100341797,67.0,2025.0,nvml
006495.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,25,7,58.0,0.12475109100341797,68.0,2017.0,nvml
006496.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,6,45,1,True,True,89,10,54.0,0.12475109100341797,68.0,2047.0,nvml
006497.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,76,11,54.0,0.12475109100341797,68.0,2055.0,nvml
006498.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,3,0,True,True,68,8,54.0,0.12475109100341797,68.0,1972.0,nvml
006499.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,39,2,54.0,0.12475109100341797,68.0,1965.0,nvml
006500.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,31,8,54.0,0.12475109100341797,68.0,2017.0,nvml
006501.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,21,5,58.0,0.12475109100341797,68.0,2010.0,nvml
006502.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,56,0,True,True,57,1,58.0,0.12475109100341797,68.0,2047.0,nvml
006503.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,58,6,58.0,0.12475109100341797,68.0,2055.0,nvml
006504.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,9,0,False,True,55,4,58.0,0.12475109100341797,68.0,1972.0,nvml
006505.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,20,5,58.0,0.12475109100341797,68.0,2017.0,nvml
006506.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,43,6,58.0,0.12475109100341797,68.0,2017.0,nvml
006507.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,17,6,54.0,0.12475109100341797,68.0,2047.0,nvml
006508.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,73,7,54.0,0.12475109100341797,68.0,2055.0,nvml
006509.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,35,4,54.0,0.12475109100341797,68.0,2025.0,nvml
006510.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,4,2,54.0,0.12475109100341797,68.0,2047.0,nvml
006511.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,9,2,True,True,37,10,54.0,0.12475109100341797,68.0,2002.0,nvml
006512.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,14,5,60.0,0.12475109100341797,68.0,2040.0,nvml
006513.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,70,8,60.0,0.12475109100341797,68.0,2055.0,nvml
006514.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,33,5,60.0,0.12475109100341797,68.0,1987.0,nvml
006515.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,42,5,60.0,0.12475109100341797,68.0,2032.0,nvml
006516.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,29,4,60.0,0.12475109100341797,68.0,2017.0,nvml
006517.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,0,6,60.0,0.12475109100341797,68.0,2055.0,nvml
006518.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,5,3,54.0,0.12475109100341797,68.0,2047.0,nvml
006519.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,15,3,True,True,76,12,54.0,0.12475109100341797,68.0,1950.0,nvml
006520.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,72,10,54.0,0.12475109100341797,68.0,2010.0,nvml
006521.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,1,54.0,0.12475109100341797,67.0,2002.0,nvml
006522.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,7,1,True,True,22,7,54.0,0.12475109100341797,67.0,2025.0,nvml
006523.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,70,14,59.0,0.12475109100341797,67.0,2047.0,nvml
006524.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,2,0,False,True,21,4,59.0,0.12475109100341797,67.0,2047.0,nvml
006525.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,19,0,True,True,60,8,59.0,0.12475109100341797,67.0,1950.0,nvml
006526.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,48,8,59.0,0.12475109100341797,67.0,2010.0,nvml
006527.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,66,13,59.0,0.12475109100341797,67.0,2017.0,nvml
006528.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,78,5,True,True,138,14,59.0,0.12475109100341797,67.0,2047.0,nvml
006529.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,14,6,53.0,0.12475109100341797,67.0,2055.0,nvml
006530.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,54,7,53.0,0.12475109100341797,67.0,1980.0,nvml
006531.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,44,7,53.0,0.12475109100341797,67.0,2025.0,nvml
006532.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,60,10,53.0,0.12475109100341797,67.0,2017.0,nvml
006533.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,6,53.0,0.12475109100341797,67.0,2047.0,nvml
006534.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,8,0,True,True,35,5,59.0,0.12475109100341797,68.0,2055.0,nvml
006535.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,87,11,59.0,0.12475109100341797,68.0,2032.0,nvml
006536.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,37,9,59.0,0.12475109100341797,68.0,1950.0,nvml
006537.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,26,4,59.0,0.12475109100341797,68.0,2010.0,nvml
006538.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,46,10,59.0,0.12475109100341797,68.0,2002.0,nvml
006539.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,4,96,1,True,True,111,9,59.0,0.12475109100341797,68.0,2040.0,nvml
006540.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,30,4,53.0,0.12475109100341797,68.0,2055.0,nvml
006541.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,4,3,53.0,0.12475109100341797,68.0,1995.0,nvml
006542.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,6,0,False,True,49,7,53.0,0.12475109100341797,68.0,1972.0,nvml
006543.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,71,8,53.0,0.12475109100341797,68.0,2017.0,nvml
006544.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,12,5,53.0,0.12475109100341797,68.0,2010.0,nvml
006545.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,22,5,59.0,0.12475109100341797,68.0,2040.0,nvml
006546.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,20,0,True,True,31,3,59.0,0.12475109100341797,68.0,2055.0,nvml
006547.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,5,59.0,0.12475109100341797,69.0,1987.0,nvml
006548.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,35,6,59.0,0.12475109100341797,69.0,1950.0,nvml
006549.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,111,16,59.0,0.12475109100341797,69.0,2010.0,nvml
006550.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,17,3,59.0,0.12475109100341797,69.0,2010.0,nvml
006551.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,17,6,52.0,0.12475109100341797,69.0,2047.0,nvml
006552.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,4,52,0,True,True,68,4,52.0,0.12475109100341797,69.0,2040.0,nvml
006553.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,23,4,52.0,0.12475109100341797,69.0,1950.0,nvml
006554.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,35,3,52.0,0.12475109100341797,69.0,2010.0,nvml
006555.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,2,0,False,True,4,3,52.0,0.12475109100341797,69.0,2010.0,nvml
006556.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,30,4,60.0,0.12475109100341797,69.0,2047.0,nvml
006557.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,66,8,60.0,0.12475109100341797,69.0,2055.0,nvml
006558.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,21,2,60.0,0.12475109100341797,69.0,1972.0,nvml
006559.png,MEDIUM,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,113,15,60.0,0.12475109100341797,69.0,2017.0,nvml
