image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
006777.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.868,0.6557,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,75.0,2002.0,nvml,0,2,1,1,9,0,eb728bbed641d825be8ab904a0b2a512c7ec5f10dc1a013b1b32995fb680c994
006984.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.942,0.6557,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,75.0,1785.0,nvml,0,9,0,5,32,1,b617f869c57f97df841be548942926aef74b76efd684d3d4ae503cc1655a55ab
006650.png,safety2,Two-level VRU-retention,moderate,MEDIUM,31.126,0.6929,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,75.0,1942.0,nvml,2,3,1,0,5,0,2092acdc9e63a20b91341dd0291d230147614c68a1dd875a65f960d2d1b51c53
006871.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.791,0.6929,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,75.0,2017.0,nvml,0,0,0,5,52,0,3521167d2521ac98aab81e24d139e89974d6c49f46e6d0ed723dd8a131c377fa
006108.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.949,0.6827,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,75.0,1800.0,nvml,0,0,0,6,17,0,3271ccdf5f47ef57a063e42c270ffd8ee63bbe91d29d98994e866438debacae5
006833.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.79,0.6827,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,75.0,1965.0,nvml,0,0,1,16,105,3,7455c098e281539ff1bb07c09798173760583304fcac9e7bf364f329081a899f
006527.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.46,0.6753,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,75.0,2017.0,nvml,0,0,0,7,59,2,eca26e757a2ad11dac225fd869a0c0b93fd68928956791e9eb6a21d369909ba6
007290.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.959,0.6753,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,75.0,1762.0,nvml,5,27,0,1,2,0,9c2870f5006d564b670e9dda6513081a2769b97ca20c9cfa9d17cfc79007c191
006052.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.337,0.6565,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,75.0,1950.0,nvml,0,1,1,5,61,1,3743c00800752019ad8773e1f9750ca66c41af36d905a59444af78c8b51d4cc0
006649.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.842,0.6565,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,75.0,1995.0,nvml,0,0,1,5,52,2,cdfd9fa68ddb6f78d2a9fb2073bc0fe56c62ec55e68fbe1c6c5bc76423f9b2bc
006521.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.185,0.6565,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,75.0,1777.0,nvml,0,0,0,1,9,0,8c6861fa02b9cd82584ff389074be252501eb543dc9fcb496a401caa1613c770
006635.png,safety2,Two-level VRU-retention,moderate,NANO,8.619,0.6749,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,75.0,1912.0,nvml,0,2,1,0,0,4,9ed9111ce799ca20628d6b7c0d7c1fd2e31484e992a04abf6f7cfe43824c6eed
006086.png,safety2,Two-level VRU-retention,moderate,SMALL,8.962,0.6749,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,75.0,1980.0,nvml,0,2,0,2,15,0,393f79830002e57db6f088560c0b3cf839cd711a3b34a96380efd01a4438b648
007025.png,safety2,Two-level VRU-retention,moderate,SMALL,8.73,0.6749,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,75.0,1995.0,nvml,0,0,0,1,9,1,f0f2230a1b875ca347f6d4b99bb3a90924d00b30b5aed48c597c22b29e742d1d
007009.png,safety2,Two-level VRU-retention,moderate,SMALL,9.938,0.6517,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,74.0,1995.0,nvml,0,0,0,1,0,0,176db4b7a999948968b82d7ce615e458726f2688394d76f36b359702d8a1960c
007048.png,safety2,Two-level VRU-retention,moderate,SMALL,9.348,0.6517,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,74.0,1995.0,nvml,0,0,0,2,7,0,e954a20947f29c3d4d796b4a6a79ad18248ef6575806e75e2a4668f5c7eaaa99
006647.png,safety2,Two-level VRU-retention,moderate,SMALL,10.33,0.6517,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,74.0,1995.0,nvml,0,0,1,3,16,1,a63e0490a43d7a74ded68651cd54c48d621b31c568f6363111adb49edf2138f3
005998.png,safety2,Two-level VRU-retention,moderate,SMALL,10.321,0.6517,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,74.0,1995.0,nvml,0,0,0,4,17,1,b05268b65f1d40206a8296e23ac80e75f470640c4bd272dd72d4dee579d3d2e8
006416.png,safety2,Two-level VRU-retention,moderate,SMALL,9.622,0.6478,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,74.0,1995.0,nvml,0,7,0,6,41,5,d470f117b091e21d51d8a91e16845eaa0e32db5e6a40e556f9d08e4bc3158b05
006214.png,safety2,Two-level VRU-retention,moderate,SMALL,10.045,0.6478,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,74.0,1995.0,nvml,0,0,1,1,3,1,1d80b5b047fc519a360884485b1ecd67d66600915a078fc6b25743be6b3bae78
006931.png,safety2,Two-level VRU-retention,moderate,SMALL,8.632,0.6478,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,74.0,1995.0,nvml,0,0,0,0,0,1,dbb12dc261bf0cc40cb4cdd43def0831c23d55267ef7c8da3cb2e368b9213069
006228.png,safety2,Two-level VRU-retention,moderate,SMALL,9.552,0.6478,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,74.0,1995.0,nvml,1,9,0,0,1,0,b7f96d6772355d323d1f10d2b4f587ab1c3455b92b9046fdbbd1e7e55042e00e
007272.png,safety2,Two-level VRU-retention,moderate,SMALL,9.495,0.6454,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,74.0,1995.0,nvml,1,9,0,0,0,0,3f69b07540e8cd907347e0e8fff2fc4d9f9ada424f69264951f905c5a6016c29
007368.png,safety2,Two-level VRU-retention,moderate,MEDIUM,31.127,0.6454,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17260265350341797,74.0,1995.0,nvml,2,30,0,0,0,0,a1d4ee1dbe596130eb5ab6f27c515fcbfea67cebf0bab866c347e0860e5fcf9b
006284.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.78,0.6454,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17260265350341797,74.0,1882.0,nvml,5,66,3,0,10,0,c86739a420f58f67fe957d0888cb02e88f46f01dbab314a1cf78f1eb50da96f6
006929.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.302,0.6666,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17260265350341797,74.0,1995.0,nvml,0,0,1,8,50,2,e40ad8339a6e67c3125ea5e76aebad404102372eaf50817cf644924b3e29d972
006312.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.647,0.6666,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17260265350341797,74.0,1995.0,nvml,0,0,0,7,64,2,3b626c08d975c835ea9e14427975477ce6da91091fe373069ff9ca9366a973ec
006950.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.634,0.609,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},22.0,0.17260265350341797,74.0,1995.0,nvml,0,0,0,6,47,1,b38110d4cdda5b633e17af4cb102457900fe76e979ada411892ac7f55dfbd1ee
006622.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.078,0.609,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},47.0,0.17260265350341797,74.0,1957.0,nvml,0,0,0,7,65,4,d5f62acd3cec0c57da65c1ae373353db1d763162114560221e24bcd527231c20
006403.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.665,0.6821,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},47.0,0.17260265350341797,74.0,2025.0,nvml,0,0,0,6,56,0,cc765bb43053247748acd74209c170294694d380e70e80e9b1134905f6338841
006738.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.586,0.6821,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},47.0,0.17260265350341797,74.0,2002.0,nvml,0,0,0,1,9,3,b8b61013706847a87b1fcd5126176726685ed6b692bfc2e540e250d7f1b5ac5c
006234.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.478,0.6734,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},47.0,0.17260265350341797,74.0,1882.0,nvml,0,0,1,1,8,0,093e3f7fde97257edd442ef80d027ee16b77493c8421efe47a41c003d882121a
006731.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.03,0.6734,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,74.0,1957.0,nvml,0,0,0,8,76,0,6d4671f2f96ddbcabfdcff426e9df1ea5adbd940ef1a606381469467cb1e3474
007191.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.499,0.6734,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,74.0,1995.0,nvml,0,0,0,2,12,1,f4bd8a4e719d9b6a6f4ecf4d444e0ef1acd387090143873bd8da7591b0fb351c
006087.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.247,0.6458,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,74.0,1995.0,nvml,3,21,0,1,8,0,4e1b0c8121f296bf5b6f7f98eedad2a058b2e88e99c5b89696cdcbbd4bbd9d56
007248.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.677,0.6458,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,74.0,1852.0,nvml,0,0,0,8,83,5,0ce5336e3658653f7734606c18a7536463f08d8a1f419a0e5f9c51083a261a1b
006069.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.441,0.665,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,74.0,1882.0,nvml,0,0,0,3,21,3,dd9936fb623e669e737e9ba183e7111e049d968858625befe5acb5ad1a8717de
006685.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.556,0.665,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,74.0,2002.0,nvml,1,39,0,0,0,0,77800a64c9209587169ef266b055ee6d3d9c63f3a45ce8e86a76df99853babed
006250.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.813,0.665,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,74.0,2017.0,nvml,0,0,0,4,19,0,7c31edc05ea975c02e9ccc71c2f83396c59169467a7151ed16c585024f5b99fc
007185.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.65,0.6558,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,77.0,2017.0,nvml,0,0,1,9,61,0,f7daa5dfa6219f6b6c84ad92e44863cc8a74524feecaf0939dc63fb5a232d594
006885.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.499,0.6558,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,77.0,1762.0,nvml,0,0,0,6,43,1,cde9aecf5476c16ba85b972e2b6af3fa9b2846d6743ffc1188849a012d11b9e9
006971.png,safety2,Two-level VRU-retention,moderate,MEDIUM,31.505,0.7031,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},42.0,0.17260265350341797,77.0,1882.0,nvml,4,24,0,0,3,0,1995cb724d487c04baea3068c47115283c1c9c09cdfb634ed36256eb66e3deac
006308.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.846,0.7031,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},42.0,0.17260265350341797,77.0,2002.0,nvml,1,61,0,0,0,0,ed097d8b9f49351ddf179d0a945678abb07ac22188dfcacc030c75f3db113b71
006192.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.864,0.6879,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},42.0,0.17260265350341797,77.0,2017.0,nvml,0,0,0,7,48,4,d04a6695896a219eb2bc0658ab70aa44921e5e9ffdfe20a2523f297847a8ab4d
006684.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.122,0.6879,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},42.0,0.17260265350341797,77.0,2002.0,nvml,0,0,0,7,53,0,fb122304b2492dd2331718779d88f8a57194d8b25b94c20784ff9e0d89d0c835
007378.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.213,0.6753,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},51.0,0.17260265350341797,77.0,1822.0,nvml,0,0,0,3,54,0,3c3a340a12716c6f468f2d1febfc9d320a9244486024d82f0cc601ce7c3a7d66
006429.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.645,0.6753,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},51.0,0.17260265350341797,77.0,1890.0,nvml,0,0,0,9,68,1,4bdd3ae272ae2a44c4d8aeab1a3613784a81430209aeb515d7a766a2bb4019e5
007257.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.056,0.7213,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},51.0,0.17260265350341797,77.0,2002.0,nvml,0,0,0,1,11,0,ee3f777b8c799b9c14f7d6e39eb97a16cfdce9307a3cde3c2029f9ea3583b685
006349.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.192,0.7213,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},51.0,0.17260265350341797,77.0,2025.0,nvml,0,0,0,1,13,0,f2fe6512be0d660f969cc71beb01b55b13dfdc181a0dd5b82797ae541f0750ea
007015.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.245,0.7213,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},51.0,0.17260265350341797,77.0,2025.0,nvml,0,0,0,9,42,1,51a787f9a9df151b052c018caeb594f04e885bac191228065fd9ae028e53509c
006851.png,safety2,Two-level VRU-retention,moderate,MEDIUM,27.936,0.6789,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,77.0,2017.0,nvml,0,0,0,3,16,1,4fbd174a605c9435ba3db51d8d10d596c9403dc0d10552ebc04c77f08667504d
006381.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.414,0.6789,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,77.0,2010.0,nvml,0,0,1,5,48,0,a1aa32d6a8a1ce25ef2d369bc4d975cbaa62b49c2c263fc84ef053f71532f6ed
007065.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.692,0.7175,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,77.0,1762.0,nvml,0,0,0,6,53,0,63cfa8e6f347f75fc19c993a1907f22a8a2173aa11803792b7fbf27141ed3734
006407.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.762,0.7175,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,77.0,1845.0,nvml,1,7,2,3,22,0,3703ae3dc534570994a27e818e7da727f84c58b819b2b4c740a261e2c2a03b55
007357.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.771,0.7175,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},49.0,0.17260265350341797,77.0,1927.0,nvml,0,0,0,4,22,1,8b6733649a572617b7f21e7a637330cdc732fdeea120353247509c007a0b11db
006196.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.474,0.6749,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,77.0,1950.0,nvml,0,0,1,2,13,1,d82e13e07f1fd4f37c3d323a63bc00fb05e46acd793da457946e60776d9eadb5
006387.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.877,0.6749,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,77.0,2025.0,nvml,0,0,0,2,8,0,95840ea7bf30a03d709ff0e3c8bb2d6749069d63772c2f04b99337301221e974
006402.png,safety2,Two-level VRU-retention,moderate,NANO,9.072,0.6907,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,77.0,1942.0,nvml,0,0,0,1,7,4,4d36d741fcdbbce987ecb3644c8e5ed66bdb28a8801f624a4d241537b7d9acc3
007203.png,safety2,Two-level VRU-retention,moderate,NANO,8.438,0.6907,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,77.0,2025.0,nvml,0,0,4,5,30,1,882a5bb59a899260689f4f6172d54ef0e7245ea414d0d81667efd97b6120d829
007242.png,safety2,Two-level VRU-retention,moderate,NANO,6.69,0.6907,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,77.0,2032.0,nvml,0,0,0,2,11,5,84354f1b79af967fac6333f99bd1a5ff408d63a59051e14ae55b0155b6c577eb
007147.png,safety2,Two-level VRU-retention,moderate,NANO,7.991,0.6907,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},45.0,0.17260265350341797,77.0,2032.0,nvml,1,6,0,2,12,1,63fa22b11774e748d9a0de9065f9e8b5580e4a9930356bdfc23566e90909fe09
006741.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.706,0.7303,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,77.0,2017.0,nvml,0,0,1,2,12,0,0fa2cafe90d39bcdf7f5eac35932df008b57ed9cc58c382c84c31e4e9c7a93d9
007425.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.301,0.7303,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,77.0,2032.0,nvml,0,0,0,2,14,0,a1053e589f0a6e004acb09693196d0a121c491a033377aa57b5af5f5f4cc1739
006197.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.853,0.7303,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,76.0,1995.0,nvml,0,0,0,1,10,1,040044d8dd691c0274e9fbcff8f90c55b250e1849f18e4a2895c9b0880fefb64
006794.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.658,0.6624,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,76.0,1845.0,nvml,0,0,0,1,3,1,d71470ce4a5f2b2255f70e1a79ac1fe2978a872acd62df68d1aaf4e6f3ec5ba9
006114.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.265,0.6624,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,76.0,1852.0,nvml,0,0,0,5,39,1,b0ab8aa46495d980f996a39f2488fb48bdec8cb0f56159007b6d6e8c4edb4a67
007388.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.38,0.6696,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},43.0,0.17260265350341797,76.0,1995.0,nvml,0,0,0,11,74,1,6d21304d888884a59f2758e82312277934e67a535454e4156a46f8cc73a5dda3
006291.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.956,0.6696,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},43.0,0.17260265350341797,76.0,2025.0,nvml,0,11,0,12,103,2,13d73867a83635d7f1003888fe584c7d47e50650586ffa288872e646e2027b3f
006157.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.678,0.6674,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},43.0,0.17260265350341797,76.0,1995.0,nvml,0,0,0,14,97,2,ed4e6ba3a75b46f4f07ecc02cc01b1cf83529cbeae6a71bc0ecf34fad3a4ec2b
007035.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.091,0.6674,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},43.0,0.17260265350341797,76.0,1965.0,nvml,0,0,0,4,30,2,f765bb060451c6fcba969b5d2358e449e858b565688c7c792e3323c9355b8cec
006849.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.628,0.6846,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,76.0,1882.0,nvml,0,0,1,4,18,0,f19097417bd6505ebe9c46b2f4f0f47e81dd5ac94e6c27b7357b726860b5b65c
006645.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.746,0.6846,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,76.0,2002.0,nvml,2,16,1,0,0,0,5568c7e21e331e9d877a9be86c8bd6279649ad1784fa521a97e2a997360574df
006644.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.702,0.7158,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,76.0,2010.0,nvml,0,0,0,4,32,0,42a72f2ecd35114c5344ebca8e14cf3da19a83c4c331efd48d03f4c41c4205ad
006830.png,safety2,Two-level VRU-retention,moderate,NANO,6.722,0.7158,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,76.0,1957.0,nvml,1,2,0,0,0,0,f861958bc10b4481623ef89cb34d3439fb49741a12f5717211fc78b1a8877778
007069.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.373,0.7158,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},52.0,0.17260265350341797,76.0,1882.0,nvml,0,0,0,8,65,1,432c90a25f96acae8d14a32508eccbbfea28cfd5531271bc275d9ed6dfc1e43b
006892.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.979,0.6734,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,76.0,1972.0,nvml,1,50,0,0,0,0,37fb156ee47959440b00f0f151021dc522403b493349f82a6899f23e0a82bd0d
006334.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.852,0.6734,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,76.0,2010.0,nvml,0,0,2,6,52,0,220327cef238d4aab8a7fdb159975b585d0f945139f37fb5217b632350cb1016
006819.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.033,0.6866,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,76.0,1785.0,nvml,1,20,0,1,5,0,fb69fe17eec15f7e4f0565d9ef6469bf7fd44aa6519c0ecb51cacb2c1c71fcf4
006297.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.691,0.6866,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,76.0,1935.0,nvml,0,0,0,2,11,2,c4537889d01453260d16ef4e63085f460fb68978e3c874f7b3bf8c68f846440c
006553.png,safety2,Two-level VRU-retention,moderate,MEDIUM,29.633,0.6538,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},41.0,0.17260265350341797,76.0,2010.0,nvml,0,0,0,2,21,0,52de788ac1b82e4e29fb8543400d4681f8d21d3c1e523fadbacda0ac652f1480
006776.png,safety2,Two-level VRU-retention,moderate,MEDIUM,28.89,0.6538,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},43.0,0.17260265350341797,76.0,1785.0,nvml,0,0,1,1,9,0,d2e4e639b31ca5b1f9d0c2f063fe59b1de43d0315e869250ee257b60ec275f00
006186.png,safety2,Two-level VRU-retention,moderate,MEDIUM,30.778,0.6538,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},43.0,0.17260265350341797,76.0,1897.0,nvml,0,0,0,7,60,0,e7b6073839deaa5e79fa6406e2f41c1e990e713f5e315fb88cd3aab1224d60e7
