image,tier,backend,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt
006341.png,NANO,ultralytics,False,4,3,1,True,True,9,9
006342.png,NANO,ultralytics,False,0,0,0,False,False,8,13
006343.png,NANO,ultralytics,False,0,0,0,False,False,0,4
006344.png,NANO,ultralytics,False,0,0,0,False,False,3,11
006345.png,NANO,ultralytics,False,0,0,0,False,False,5,13
006346.png,NANO,ultralytics,False,0,0,0,False,False,2,7
006347.png,NANO,ultralytics,False,0,0,0,False,False,2,2
006348.png,NANO,ultralytics,False,0,0,0,False,False,1,3
006349.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006350.png,NANO,ultralytics,False,0,0,0,False,False,3,4
006351.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006352.png,NANO,ultralytics,False,0,0,1,True,False,2,5
006353.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006354.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006355.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006356.png,NANO,ultralytics,False,0,0,0,False,False,8,10
006357.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006358.png,NANO,ultralytics,False,0,0,1,True,False,2,7
006359.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006360.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006361.png,NANO,ultralytics,False,0,0,1,True,False,4,11
006362.png,NANO,ultralytics,False,0,0,3,True,False,3,9
006363.png,NANO,ultralytics,False,0,0,0,False,False,2,7
006364.png,NANO,ultralytics,False,0,0,1,True,False,1,8
006365.png,NANO,ultralytics,False,0,0,0,False,False,7,15
006366.png,NANO,ultralytics,False,0,0,0,False,False,5,11
006367.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006368.png,NANO,ultralytics,False,0,0,0,False,False,7,10
006369.png,NANO,ultralytics,False,0,0,1,True,False,2,7
006370.png,NANO,ultralytics,False,0,0,0,False,False,4,7
006371.png,NANO,ultralytics,False,0,0,1,True,False,5,8
006372.png,NANO,ultralytics,False,0,0,0,False,False,5,8
006373.png,NANO,ultralytics,False,0,0,0,False,False,2,5
006374.png,NANO,ultralytics,False,0,0,0,False,False,3,4
006375.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006376.png,NANO,ultralytics,False,0,0,0,False,False,7,16
006377.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006378.png,NANO,ultralytics,False,0,0,3,True,False,2,9
006379.png,NANO,ultralytics,False,0,0,0,False,False,10,15
006380.png,NANO,ultralytics,False,0,0,1,True,False,1,7
006381.png,NANO,ultralytics,False,0,0,1,True,False,5,6
006382.png,NANO,ultralytics,False,0,0,2,True,False,2,4
006383.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006384.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006385.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006386.png,NANO,ultralytics,False,0,0,0,False,False,0,6
006387.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006388.png,NANO,ultralytics,False,0,0,0,False,False,3,7
006389.png,NANO,ultralytics,False,0,2,0,False,True,8,14
006390.png,NANO,ultralytics,False,0,0,1,True,False,11,16
006391.png,NANO,ultralytics,False,0,0,0,False,False,4,7
006392.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006393.png,NANO,ultralytics,False,0,0,0,False,False,1,1
006394.png,NANO,ultralytics,False,0,0,0,False,False,6,8
006395.png,NANO,ultralytics,False,3,1,6,True,True,4,10
006396.png,NANO,ultralytics,False,0,0,11,True,False,1,16
006397.png,NANO,ultralytics,False,0,0,0,False,False,1,7
006398.png,NANO,ultralytics,False,0,0,0,False,False,3,4
006399.png,NANO,ultralytics,False,0,0,0,False,False,11,15
006400.png,NANO,ultralytics,False,3,0,3,True,True,4,9
006401.png,NANO,ultralytics,False,0,0,0,False,False,8,15
006402.png,NANO,ultralytics,False,0,0,0,False,False,1,5
006403.png,NANO,ultralytics,False,0,0,0,False,False,5,8
006404.png,NANO,ultralytics,False,0,0,0,False,False,9,11
006405.png,NANO,ultralytics,False,0,0,0,False,False,0,5
006406.png,NANO,ultralytics,False,0,0,1,True,False,1,3
006407.png,NANO,ultralytics,False,0,0,3,True,False,2,11
006408.png,NANO,ultralytics,False,0,0,0,False,False,0,8
006409.png,NANO,ultralytics,False,0,0,0,False,False,2,4
006410.png,NANO,ultralytics,False,0,0,0,False,False,6,9
006411.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006412.png,NANO,ultralytics,False,1,0,3,True,True,2,7
006413.png,NANO,ultralytics,False,0,0,0,False,False,4,6
006414.png,NANO,ultralytics,False,0,0,1,True,False,0,6
006415.png,NANO,ultralytics,False,0,0,2,True,False,0,6
006416.png,NANO,ultralytics,False,0,0,0,False,False,5,13
006417.png,NANO,ultralytics,False,0,0,0,False,False,0,10
006418.png,NANO,ultralytics,False,0,0,0,False,False,4,8
006419.png,NANO,ultralytics,False,0,0,0,False,False,2,5
006420.png,NANO,ultralytics,False,0,0,0,False,False,4,6
006421.png,NANO,ultralytics,False,0,0,0,False,False,4,8
006422.png,NANO,ultralytics,False,4,0,11,True,True,4,20
006423.png,NANO,ultralytics,False,0,0,0,False,False,4,9
006424.png,NANO,ultralytics,False,3,0,6,True,True,5,13
006425.png,NANO,ultralytics,False,0,0,0,False,False,2,4
