policy,load_profile,latency_ms,tier,vru_detected,backend,device
threshold,burst,39.0098,NANO,False,onnx,raspberry-pi-5
threshold,burst,37.2506,NANO,False,onnx,raspberry-pi-5
threshold,burst,32.7728,NANO,False,onnx,raspberry-pi-5
threshold,burst,48.2683,NANO,True,onnx,raspberry-pi-5
threshold,burst,40.2015,NANO,True,onnx,raspberry-pi-5
threshold,burst,36.7093,NANO,True,onnx,raspberry-pi-5
threshold,burst,33.409,NANO,False,onnx,raspberry-pi-5
threshold,burst,37.1074,NANO,False,onnx,raspberry-pi-5
threshold,burst,39.6374,NANO,False,onnx,raspberry-pi-5
threshold,burst,32.0766,NANO,False,onnx,raspberry-pi-5
threshold,burst,37.011,NANO,True,onnx,raspberry-pi-5
threshold,burst,41.0025,NANO,False,onnx,raspberry-pi-5
threshold,burst,41.6837,NANO,True,onnx,raspberry-pi-5
threshold,burst,44.5431,NANO,False,onnx,raspberry-pi-5
threshold,burst,32.7281,NANO,False,onnx,raspberry-pi-5
threshold,burst,48.3485,NANO,False,onnx,raspberry-pi-5
threshold,burst,47.4088,NANO,False,onnx,raspberry-pi-5
threshold,burst,41.7671,NANO,True,onnx,raspberry-pi-5
threshold,burst,44.1527,NANO,True,onnx,raspberry-pi-5
threshold,burst,42.3755,NANO,False,onnx,raspberry-pi-5
threshold,burst,49.8146,NANO,True,onnx,raspberry-pi-5
threshold,burst,49.8302,NANO,False,onnx,raspberry-pi-5
threshold,burst,34.8386,NANO,True,onnx,raspberry-pi-5
threshold,burst,52.8701,NANO,False,onnx,raspberry-pi-5
threshold,burst,46.4903,NANO,False,onnx,raspberry-pi-5
threshold,burst,31.8041,NANO,False,onnx,raspberry-pi-5
threshold,burst,39.7788,NANO,False,onnx,raspberry-pi-5
threshold,burst,34.029,NANO,True,onnx,raspberry-pi-5
threshold,burst,37.3663,NANO,False,onnx,raspberry-pi-5
threshold,burst,40.6904,NANO,True,onnx,raspberry-pi-5
threshold,burst,36.249,NANO,False,onnx,raspberry-pi-5
threshold,burst,45.3778,NANO,False,onnx,raspberry-pi-5
threshold,burst,41.6717,NANO,True,onnx,raspberry-pi-5
threshold,burst,43.6599,NANO,False,onnx,raspberry-pi-5
threshold,burst,45.8885,NANO,False,onnx,raspberry-pi-5
threshold,burst,41.7652,NANO,True,onnx,raspberry-pi-5
threshold,burst,46.8195,NANO,False,onnx,raspberry-pi-5
threshold,burst,54.701,NANO,True,onnx,raspberry-pi-5
threshold,burst,51.8732,NANO,False,onnx,raspberry-pi-5
threshold,burst,52.8175,NANO,False,onnx,raspberry-pi-5
threshold,burst,44.9056,NANO,False,onnx,raspberry-pi-5
threshold,burst,34.7444,NANO,False,onnx,raspberry-pi-5
threshold,burst,59.2787,NANO,False,onnx,raspberry-pi-5
threshold,burst,37.1229,NANO,True,onnx,raspberry-pi-5
threshold,burst,45.0564,NANO,False,onnx,raspberry-pi-5
threshold,burst,43.9631,NANO,False,onnx,raspberry-pi-5
threshold,burst,43.9196,NANO,False,onnx,raspberry-pi-5
threshold,burst,32.2685,NANO,False,onnx,raspberry-pi-5
threshold,burst,32.5523,NANO,False,onnx,raspberry-pi-5
threshold,burst,43.0248,NANO,False,onnx,raspberry-pi-5
threshold,burst,33.6397,NANO,False,onnx,raspberry-pi-5
threshold,burst,38.3387,NANO,False,onnx,raspberry-pi-5
threshold,burst,39.0541,NANO,False,onnx,raspberry-pi-5
threshold,burst,43.1238,NANO,False,onnx,raspberry-pi-5
threshold,burst,43.2077,NANO,True,onnx,raspberry-pi-5
threshold,burst,42.6438,NANO,False,onnx,raspberry-pi-5
threshold,burst,42.0336,NANO,True,onnx,raspberry-pi-5
threshold,burst,43.385,NANO,True,onnx,raspberry-pi-5
threshold,burst,41.4794,NANO,False,onnx,raspberry-pi-5
threshold,burst,46.3249,NANO,True,onnx,raspberry-pi-5
threshold,burst,47.1923,NANO,False,onnx,raspberry-pi-5
threshold,burst,27.4835,NANO,True,onnx,raspberry-pi-5
threshold,burst,45.4172,NANO,False,onnx,raspberry-pi-5
threshold,burst,37.3543,NANO,False,onnx,raspberry-pi-5
threshold,burst,44.4092,NANO,False,onnx,raspberry-pi-5
threshold,burst,39.0171,NANO,False,onnx,raspberry-pi-5
threshold,burst,37.7508,NANO,False,onnx,raspberry-pi-5
threshold,burst,46.6886,NANO,False,onnx,raspberry-pi-5
threshold,burst,39.2154,NANO,False,onnx,raspberry-pi-5
threshold,burst,46.5899,NANO,True,onnx,raspberry-pi-5
threshold,burst,46.5793,NANO,False,onnx,raspberry-pi-5
threshold,burst,36.7384,NANO,False,onnx,raspberry-pi-5
threshold,burst,45.5499,NANO,True,onnx,raspberry-pi-5
threshold,burst,38.577,NANO,False,onnx,raspberry-pi-5
threshold,burst,42.9145,NANO,False,onnx,raspberry-pi-5
threshold,burst,41.7289,NANO,False,onnx,raspberry-pi-5
threshold,burst,44.9856,NANO,True,onnx,raspberry-pi-5
threshold,burst,37.7242,NANO,True,onnx,raspberry-pi-5
threshold,burst,46.2455,NANO,False,onnx,raspberry-pi-5
threshold,burst,46.933,NANO,False,onnx,raspberry-pi-5
threshold,burst,43.4051,NANO,True,onnx,raspberry-pi-5
threshold,burst,36.9882,NANO,True,onnx,raspberry-pi-5
threshold,burst,36.1783,NANO,False,onnx,raspberry-pi-5
threshold,burst,39.854,NANO,False,onnx,raspberry-pi-5
threshold,burst,90.655,SMALL,False,onnx,raspberry-pi-5
threshold,burst,89.9915,SMALL,False,onnx,raspberry-pi-5
predictive,idle,138.557,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,139.9032,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,161.9085,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,168.5785,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,126.8341,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,147.5602,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,152.5022,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,143.0032,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,148.9955,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,185.7888,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,138.9876,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,134.0139,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,141.819,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,129.9408,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,131.2909,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,166.9608,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,142.346,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,149.5679,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,103.4479,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,151.2805,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,155.3871,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,191.6828,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,180.2577,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,115.3227,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,198.6225,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,143.2373,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,170.3955,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,150.3235,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,150.6482,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,152.9861,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,152.8278,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,111.8122,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,169.9689,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,139.9035,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,127.2005,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,142.0691,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,131.9926,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,109.3996,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,170.0696,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,115.0663,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,147.4211,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,145.0265,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,113.6049,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,160.4982,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,156.5261,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,168.4982,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,165.1663,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,140.6963,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,112.2772,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,123.2051,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,133.8068,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,138.2764,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,144.4955,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,148.3077,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,141.4981,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,155.9483,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,145.4835,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,128.6224,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,150.2074,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,111.1298,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,101.0301,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,132.973,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,149.1875,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,150.7259,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,146.1315,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,121.6058,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,140.3617,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,170.7931,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,167.744,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,110.0109,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,125.9352,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,144.4737,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,134.3049,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,147.9796,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,140.5908,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,111.3335,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,149.5862,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,138.0212,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,127.6369,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,144.2084,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,140.1174,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,146.9842,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,130.7148,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,138.2295,MEDIUM,True,onnx,raspberry-pi-5
predictive,idle,153.8923,MEDIUM,False,onnx,raspberry-pi-5
predictive,idle,67.6519,SMALL,False,onnx,raspberry-pi-5
predictive,idle,93.3762,SMALL,False,onnx,raspberry-pi-5
predictive,idle,71.2336,SMALL,False,onnx,raspberry-pi-5
predictive,idle,75.9326,SMALL,False,onnx,raspberry-pi-5
predictive,idle,68.3966,SMALL,False,onnx,raspberry-pi-5
predictive,idle,77.5931,SMALL,False,onnx,raspberry-pi-5
predictive,idle,64.435,SMALL,False,onnx,raspberry-pi-5
predictive,idle,65.3592,SMALL,False,onnx,raspberry-pi-5
predictive,idle,88.7688,SMALL,False,onnx,raspberry-pi-5
predictive,idle,80.0095,SMALL,True,onnx,raspberry-pi-5
predictive,idle,57.4367,SMALL,False,onnx,raspberry-pi-5
predictive,idle,83.3641,SMALL,False,onnx,raspberry-pi-5
predictive,idle,71.7013,SMALL,False,onnx,raspberry-pi-5
predictive,idle,71.5921,SMALL,False,onnx,raspberry-pi-5
predictive,idle,89.5817,SMALL,False,onnx,raspberry-pi-5
predictive,light,150.0018,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,141.8274,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,126.3284,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,157.6144,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,134.3355,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,170.0547,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,131.8899,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,105.8396,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,163.9956,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,165.5025,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,155.6171,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,134.7175,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,137.2309,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,123.8769,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,153.2356,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,145.8257,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,144.0867,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,143.7354,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,159.1244,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,163.1556,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,134.055,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,148.5193,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,155.7071,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,136.2311,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,133.6553,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,150.9842,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,164.5609,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,168.714,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,160.131,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,119.0112,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,148.0913,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,148.0454,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,153.1364,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,176.1683,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,148.1465,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,171.1753,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,136.7516,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,127.6401,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,156.261,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,139.6742,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,152.777,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,136.7561,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,139.2097,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,155.647,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,111.6375,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,143.2022,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,141.3324,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,169.6191,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,128.1976,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,152.299,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,148.7373,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,153.0148,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,132.5168,MEDIUM,True,onnx,raspberry-pi-5
predictive,light,147.2326,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,150.5929,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,136.4149,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,146.6202,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,131.2035,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,162.0583,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,138.5824,MEDIUM,False,onnx,raspberry-pi-5
predictive,light,60.6926,SMALL,True,onnx,raspberry-pi-5
predictive,light,87.7555,SMALL,False,onnx,raspberry-pi-5
predictive,light,62.9293,SMALL,False,onnx,raspberry-pi-5
predictive,light,81.4361,SMALL,False,onnx,raspberry-pi-5
predictive,light,91.3812,SMALL,False,onnx,raspberry-pi-5
predictive,light,70.2483,SMALL,True,onnx,raspberry-pi-5
predictive,light,83.5017,SMALL,True,onnx,raspberry-pi-5
predictive,light,79.4723,SMALL,False,onnx,raspberry-pi-5
predictive,light,104.16,SMALL,False,onnx,raspberry-pi-5
predictive,light,62.8015,SMALL,True,onnx,raspberry-pi-5
predictive,light,88.7429,SMALL,False,onnx,raspberry-pi-5
predictive,light,70.0022,SMALL,False,onnx,raspberry-pi-5
predictive,light,93.0421,SMALL,False,onnx,raspberry-pi-5
predictive,light,84.883,SMALL,False,onnx,raspberry-pi-5
predictive,light,59.5769,SMALL,True,onnx,raspberry-pi-5
predictive,light,87.7489,SMALL,False,onnx,raspberry-pi-5
predictive,light,81.0115,SMALL,False,onnx,raspberry-pi-5
predictive,light,86.6397,SMALL,False,onnx,raspberry-pi-5
predictive,light,78.0626,SMALL,True,onnx,raspberry-pi-5
predictive,light,67.391,SMALL,False,onnx,raspberry-pi-5
predictive,light,71.5898,SMALL,False,onnx,raspberry-pi-5
predictive,light,86.3007,SMALL,False,onnx,raspberry-pi-5
predictive,light,72.6103,SMALL,False,onnx,raspberry-pi-5
predictive,light,80.332,SMALL,False,onnx,raspberry-pi-5
predictive,light,83.9144,SMALL,False,onnx,raspberry-pi-5
predictive,light,85.0507,SMALL,True,onnx,raspberry-pi-5
predictive,light,81.4237,SMALL,False,onnx,raspberry-pi-5
predictive,light,91.0107,SMALL,True,onnx,raspberry-pi-5
predictive,light,89.1174,SMALL,False,onnx,raspberry-pi-5
predictive,light,68.4331,SMALL,False,onnx,raspberry-pi-5
predictive,light,62.1233,SMALL,False,onnx,raspberry-pi-5
predictive,light,69.1625,SMALL,True,onnx,raspberry-pi-5
predictive,light,65.5725,SMALL,False,onnx,raspberry-pi-5
predictive,light,86.5928,SMALL,False,onnx,raspberry-pi-5
predictive,light,66.1528,SMALL,True,onnx,raspberry-pi-5
predictive,light,86.8867,SMALL,False,onnx,raspberry-pi-5
predictive,light,86.6834,SMALL,False,onnx,raspberry-pi-5
predictive,light,80.9167,SMALL,False,onnx,raspberry-pi-5
predictive,light,68.9168,SMALL,False,onnx,raspberry-pi-5
predictive,light,48.1435,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,85.7288,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,84.699,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,60.9653,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,78.6862,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,59.4961,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,83.0906,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,71.9707,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,73.5835,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,86.8874,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,57.9666,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,64.5053,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,67.049,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,76.5101,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,82.5978,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,73.696,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,82.4947,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,75.1423,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,82.9348,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,84.7464,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,81.711,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,74.2211,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,65.9803,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,76.784,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,79.7242,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,79.0636,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,65.8573,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,86.0709,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,74.5539,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,95.1393,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,80.8245,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,73.3956,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,70.5753,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,90.6244,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,73.0234,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,83.2048,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,68.6074,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,72.8918,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,69.3681,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,90.5479,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,62.6117,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,93.7792,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,85.8997,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,75.6416,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,69.3625,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,90.0406,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,83.283,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,104.5442,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,77.0377,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,67.4256,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,82.7696,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,93.2012,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,86.6316,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,63.9844,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,63.8171,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,86.0708,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,98.4253,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,68.6303,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,88.838,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,77.0263,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,71.3371,SMALL,True,onnx,raspberry-pi-5
predictive,moderate,107.487,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,76.732,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,68.1052,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,76.5977,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,75.8082,SMALL,False,onnx,raspberry-pi-5
predictive,moderate,43.0665,NANO,False,onnx,raspberry-pi-5
predictive,moderate,43.7856,NANO,False,onnx,raspberry-pi-5
predictive,moderate,37.965,NANO,False,onnx,raspberry-pi-5
predictive,moderate,41.4009,NANO,False,onnx,raspberry-pi-5
predictive,moderate,41.8675,NANO,False,onnx,raspberry-pi-5
predictive,moderate,36.6622,NANO,True,onnx,raspberry-pi-5
predictive,moderate,50.3173,NANO,True,onnx,raspberry-pi-5
predictive,moderate,37.1671,NANO,False,onnx,raspberry-pi-5
predictive,moderate,37.0077,NANO,False,onnx,raspberry-pi-5
predictive,moderate,36.8187,NANO,False,onnx,raspberry-pi-5
predictive,moderate,40.7384,NANO,False,onnx,raspberry-pi-5
predictive,moderate,42.6962,NANO,True,onnx,raspberry-pi-5
predictive,moderate,41.6507,NANO,False,onnx,raspberry-pi-5
predictive,moderate,43.2711,NANO,True,onnx,raspberry-pi-5
predictive,moderate,41.1512,NANO,False,onnx,raspberry-pi-5
predictive,moderate,42.1353,NANO,False,onnx,raspberry-pi-5
predictive,moderate,43.7805,NANO,False,onnx,raspberry-pi-5
predictive,moderate,36.8488,NANO,False,onnx,raspberry-pi-5
predictive,moderate,43.2854,NANO,False,onnx,raspberry-pi-5
predictive,moderate,54.0362,NANO,False,onnx,raspberry-pi-5
predictive,moderate,38.6168,NANO,False,onnx,raspberry-pi-5
predictive,moderate,39.5538,NANO,False,onnx,raspberry-pi-5
predictive,moderate,24.4393,NANO,False,onnx,raspberry-pi-5
predictive,moderate,52.7299,NANO,False,onnx,raspberry-pi-5
predictive,moderate,35.7181,NANO,False,onnx,raspberry-pi-5
predictive,moderate,155.7115,MEDIUM,False,onnx,raspberry-pi-5
predictive,moderate,136.9421,MEDIUM,False,onnx,raspberry-pi-5
predictive,moderate,136.6283,MEDIUM,False,onnx,raspberry-pi-5
predictive,moderate,139.5406,MEDIUM,False,onnx,raspberry-pi-5
predictive,moderate,165.1174,MEDIUM,False,onnx,raspberry-pi-5
predictive,moderate,151.5754,MEDIUM,True,onnx,raspberry-pi-5
predictive,moderate,148.7144,MEDIUM,False,onnx,raspberry-pi-5
predictive,moderate,158.6331,MEDIUM,False,onnx,raspberry-pi-5
predictive,moderate,178.7503,MEDIUM,True,onnx,raspberry-pi-5
predictive,moderate,171.4467,MEDIUM,False,onnx,raspberry-pi-5
predictive,heavy,47.1849,NANO,True,onnx,raspberry-pi-5
predictive,heavy,36.442,NANO,True,onnx,raspberry-pi-5
predictive,heavy,41.3621,NANO,True,onnx,raspberry-pi-5
predictive,heavy,45.1044,NANO,True,onnx,raspberry-pi-5
predictive,heavy,43.1086,NANO,True,onnx,raspberry-pi-5
predictive,heavy,42.1926,NANO,False,onnx,raspberry-pi-5
predictive,heavy,36.3216,NANO,False,onnx,raspberry-pi-5
predictive,heavy,41.0762,NANO,False,onnx,raspberry-pi-5
predictive,heavy,46.361,NANO,False,onnx,raspberry-pi-5
predictive,heavy,34.9534,NANO,False,onnx,raspberry-pi-5
predictive,heavy,35.431,NANO,False,onnx,raspberry-pi-5
predictive,heavy,45.8665,NANO,True,onnx,raspberry-pi-5
predictive,heavy,30.2909,NANO,False,onnx,raspberry-pi-5
predictive,heavy,27.5499,NANO,False,onnx,raspberry-pi-5
predictive,heavy,45.6186,NANO,True,onnx,raspberry-pi-5
predictive,heavy,40.1485,NANO,False,onnx,raspberry-pi-5
predictive,heavy,46.208,NANO,True,onnx,raspberry-pi-5
predictive,heavy,45.5684,NANO,True,onnx,raspberry-pi-5
predictive,heavy,39.6585,NANO,False,onnx,raspberry-pi-5
predictive,heavy,40.9555,NANO,False,onnx,raspberry-pi-5
predictive,heavy,30.1346,NANO,True,onnx,raspberry-pi-5
predictive,heavy,33.0037,NANO,False,onnx,raspberry-pi-5
predictive,heavy,51.7812,NANO,False,onnx,raspberry-pi-5
predictive,heavy,41.6266,NANO,False,onnx,raspberry-pi-5
predictive,heavy,41.3922,NANO,False,onnx,raspberry-pi-5
predictive,heavy,26.3806,NANO,False,onnx,raspberry-pi-5
predictive,heavy,36.2817,NANO,False,onnx,raspberry-pi-5
predictive,heavy,44.259,NANO,False,onnx,raspberry-pi-5
predictive,heavy,33.8672,NANO,False,onnx,raspberry-pi-5
predictive,heavy,50.4115,NANO,False,onnx,raspberry-pi-5
predictive,heavy,45.3794,NANO,True,onnx,raspberry-pi-5
predictive,heavy,48.4401,NANO,False,onnx,raspberry-pi-5
