run_idx,policy,load_profile,load_intensity,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,backend,simulated,n_detections,vru_detected,frame
31,threshold,moderate,0.5,SMALL,32.102,0.3878,30.6,63.3,,onnx,False,59,False,000031.png
32,threshold,moderate,0.5,SMALL,33.471,0.3518,25.8,63.3,,onnx,False,40,False,000032.png
33,threshold,moderate,0.5,SMALL,42.999,0.3518,25.8,63.3,,onnx,False,12,True,000033.png
34,threshold,moderate,0.5,SMALL,45.563,0.432,36.5,63.3,,onnx,False,13,False,000034.png
35,threshold,moderate,0.5,SMALL,31.946,0.432,36.5,63.3,,onnx,False,11,True,000035.png
36,threshold,moderate,0.5,SMALL,37.782,0.4103,33.6,63.3,,onnx,False,36,False,000036.png
37,threshold,moderate,0.5,SMALL,35.668,0.4103,33.6,63.3,,onnx,False,18,False,000037.png
38,threshold,moderate,0.5,SMALL,34.528,0.3352,23.6,63.3,,onnx,False,50,False,000038.png
39,threshold,moderate,0.5,SMALL,38.678,0.3352,23.6,63.3,,onnx,False,25,False,000039.png
40,threshold,moderate,0.5,SMALL,41.266,0.3352,23.6,63.3,,onnx,False,0,False,000040.png
41,threshold,moderate,0.5,SMALL,37.831,0.3202,21.6,63.3,,onnx,False,0,False,000041.png
42,threshold,moderate,0.5,SMALL,32.422,0.3202,21.6,63.3,,onnx,False,0,False,000042.png
43,threshold,moderate,0.5,SMALL,29.448,0.2903,17.6,63.3,,onnx,False,15,True,000043.png
44,threshold,moderate,0.5,SMALL,38.251,0.2903,17.6,63.3,,onnx,False,19,False,000044.png
45,threshold,moderate,0.5,SMALL,38.537,0.3277,22.6,63.3,,onnx,False,23,False,000045.png
46,threshold,moderate,0.5,SMALL,36.666,0.3277,22.6,63.3,,onnx,False,24,False,000046.png
47,threshold,moderate,0.5,SMALL,29.878,0.2887,17.4,63.3,,onnx,False,31,False,000047.png
48,threshold,moderate,0.5,SMALL,31.659,0.2887,17.4,63.3,,onnx,False,14,True,000048.png
49,threshold,moderate,0.5,MEDIUM,228.88,0.2887,17.4,63.3,,onnx,False,135,True,000049.png
50,threshold,moderate,0.5,MEDIUM,233.614,0.3977,31.9,63.4,,onnx,False,41,False,000050.png
51,threshold,moderate,0.5,MEDIUM,217.15,0.4735,42.0,63.4,,onnx,False,50,True,000051.png
52,threshold,moderate,0.5,MEDIUM,226.065,0.2898,17.5,63.4,,onnx,False,74,False,000052.png
53,threshold,moderate,0.5,MEDIUM,211.455,0.2935,18.0,63.4,,onnx,False,61,False,000053.png
54,threshold,moderate,0.5,MEDIUM,224.698,0.2883,17.3,63.4,,onnx,False,78,True,000054.png
55,threshold,moderate,0.5,MEDIUM,231.995,0.3,18.9,63.3,,onnx,False,27,False,000055.png
56,threshold,moderate,0.5,MEDIUM,224.386,0.2918,17.8,63.3,,onnx,False,2,False,000056.png
57,threshold,moderate,0.5,MEDIUM,229.667,0.2903,17.6,63.3,,onnx,False,22,False,000057.png
58,threshold,moderate,0.5,MEDIUM,226.668,0.291,17.7,63.3,,onnx,False,67,True,000058.png
59,threshold,moderate,0.5,MEDIUM,199.635,0.2843,16.8,63.3,,onnx,False,38,False,000059.png
60,threshold,moderate,0.5,MEDIUM,232.077,0.3277,22.6,63.3,,onnx,False,12,True,000060.png
61,threshold,moderate,0.5,MEDIUM,193.767,0.3157,21.0,63.3,,onnx,False,48,False,000061.png
62,threshold,moderate,0.5,SMALL,30.611,0.366,27.7,63.3,,onnx,False,16,False,000062.png
63,threshold,moderate,0.5,SMALL,36.684,0.3135,20.7,63.3,,onnx,False,13,False,000063.png
64,threshold,moderate,0.5,SMALL,37.276,0.3135,20.7,63.3,,onnx,False,33,False,000064.png
65,threshold,moderate,0.5,SMALL,35.803,0.3458,25.0,63.3,,onnx,False,21,True,000065.png
